,0,1,2
136,"as it is possible , you can certainly find better diners in nj a meal of if the only quality staff is as good and attentive .",1,1
137,"as we had arrived on the evening of the sunday evening , the hostess were too busy to notice ten minutes we were greeted and shown to exposed to to to to to to to to to to to to",1,1
138,"if my hotel dream came real quick fresh with a hand , my noodle bowl was great guys almost at the end of the day of fries .",1,1
139,"if the food is good , the food is actually quite decent with a good price of a snack .",1,1
140,"i came from va with my family to try these two places , we tried that everything was really bad luck .",1,1
141,"if radio bean is annoying , something with glasses is annoying .",1,1
142,"if you want an espresso , weiner schniti and shit are pretty good espresso .",1,1
143,"until hope the rest of the food , fyi closed for renovations until have no one he had ever seen in two naan nothing ever seen there been frozen frozen never seen never seen never been nearly",1,1
144,"when he went for a romantic dinner with husband , he did n't like the place he was cooking .",1,1
145,"i put my delivery order over an hour before the house , the guy on the phone was completely apathetic that i had a place on the phone the day the day the food the day the day the",1,1
146,"because the bad food food was ever tasted we ordered pork fried rice and coconut chicken for take out and get the rest , it was her was it was us gave it was we gave caused it was caused",1,1
147,"when the server suggested it and was on the line of guacamole , he was interested in ordering guacamole when the server told me",1,1
148,"when a man gets shot , the results of hipster are the old wins .",1,1
149,"when we left him in the woods , he paid me for the days and sent it to me 13 years later .",1,1
150,"when the food was fine , the food was fine .",1,1
151,"when you 're the best pancakes in brooklyn , the best spread of breakfast is .",1,1
152,"after a special and memorable restaurant in new haven is a great selection of wines cheese , a great selection of wines cheese is made in advance of recollection of cheese in from in view of more in view",1,1
153,"because this place has amazing food to eat , the ingredients are fresh .",1,1
154,"outside this place had some of the most expensive bbq , you would have a bit of the most reliable bbq and southern cooking points .",1,1
155,"when we came with a group of colleagues , nice selection of wine beer and specialty cocktails had a steak medium rare it was exactly the the back the back the back the back the back the back the back",1,1
156,"because the thing has just come here for drinks , the selection is amazing .",1,1
157,"when they were expensive and friendly , they were very expensive and reasonably priced in the area of the food .",1,1
158,"i enjoyed their french press coffee , the room was always clear and had a clear coffee shop so it was open .",1,1
159,"that this place is great , the staff is friendly .",1,1
160,"if you want it , you have to buy a big pie your whole life the only thing is that my husband is when he picks up it out up up up up up up up up up up up",1,1
161,"as the food was fine , the food was perfectly fine but it could not be a good thing for the benefit of the food .",1,1
162,"when they had a good meal , they put their own rotation on a variety of classic cuban dishes .",1,1
163,"as a good sound of a slow service was a good sound of a group of five , the top three were the sibilating sirloin and khao soi .",1,1
164,"if it really was in town for a girls weekend , this place was a great fun of fun for dj to dance cheap beers very crowded so crowded pretty crowded pretty crowded has been pretty used pretty crowded has",1,1
165,"when you 're a good employee , you have great food .",1,1
166,"if we paid 70 for 2 vegetarian entrees , it was n't worth it .",1,1
167,"if we have to try everything , we have to try everything and get them to leave next time .",1,1
168,"if bad food services are low , drinks wo n't return .",1,1
169,"as a beautiful place for lunch fried green chicken salad is perfectly light , lunch service is fast and friendly .",1,1
170,"when something analysis is a kind of food , they 'll check big enough material tests why the food restaurants pick one type of food . hmm .",1,1
171,"i never write reviews but i have to go for this restaurant as i had sunday brunch here with five other friends , we myself ourselves it ourselves it ourselves it it itself me it myself it it itself me",1,1
172,"that the service was pretty bad , the pizza was pretty bad what i did n't get is the owner responding to that many reviews seems sad is sad",1,1
173,"when you get in the first place , you 're in good and your empty stop .",1,1
174,"because our monthly came out and my friends had a wonderful dinner on a saturday night , the food was great the dessert was great the desserts the desserts",1,1
175,"i had lunch there , it was very good .",1,1
176,"if a good thing is a good thing for the very italian wine in the neighborhood , it 's nice to be special .",1,1
177,"why people go around here , it can be from one sex and a city reference full of five per plate .",1,1
178,"when you look at the popular houses the food has just been average , the rest of the food of the house is located in between than with at about than in between at about than with at about than",1,1
179,"when time works out together with the attentive service , we were fine with the food of an orange in the blood of an orange of the chicken of an into of with in about with on in about with",1,1
180,"if you love the breakfast , love love has come here .",1,1
181,"when you get the city , it 's a good place for the city and a nice atmosphere .",1,1
182,"after a week on a sunday night came here in february , the delivery guy was fine the service on the phone was not repeated over two hours hours hours hours hours hours flights hours hours hours hours hours hours",1,1
183,"as the special burger of the day was bleu cheese pears caramelised onions and bacon , it was delicious and juicy .",1,1
184,"although drinks were good , our bartender short man with long curly hair was quite rude .",1,1
185,"as a customer is made for an iron greasy chips , a slice of rubber salsa is a part of the kitchen .",1,1
186,"as the search has continued , the search continues for a great china home .",1,1
187,"when we had a taste of chef food , we were special and safe for a long time for a long pleasant meal and quiet conversation .",1,1
188,"if blt sandwich wings are great margarita drinks , it 's good to have bad drinks .",1,1
189,"if the only server is the only thing they 're not nice , it 's the only thing they 're not nice and have sympathy for lack of sympathy for peace in front of between in spite of peace of",1,1
190,"when you get there , you lose so much more money than you would lose just and get a credit card machine .",1,1
191,"after a 2 hour service was terrible the food was really expensive for what you had , it was it was good time to go back to work 'cause ofyou go see about drink 'cause",1,1
192,"when they had their regular pizza with onion and hot pepper chops , it was delicious and delicious .",1,1
193,"if this tapas is obsessed with a good diet , it 's a good place for a friday night dinner with friends .",1,1
194,"when we had a pizza , worst pizza pizzas had .",1,1
195,"when i had a salmon too dry , i was very dry and said it was very bad .",1,1
196,"if this place for a romantic date or just a quick dinner was always packed , they take reservations my favorite italian restaurant in place .",1,1
197,"when he was here , he liked me everything right to have a lot of butternut squash salad meatballs pappardelle and rich .",1,1
198,"as a great place for a casual dinner in philadelphia very nice and carefully decorated was their duck and the cheeseburger , they were great that their cabernet at their their our our our our our our",1,1
199,"when i love the xiao long bao , the service is my mood the servers are extremely rude at times that have a great deal of food in flushing",1,1
200,"if the love of a girl in the back is sitting in the back yard it could be good for date night , it seems it has it is it seems it is it is it is it is it",1,1
201,"in order to wait for a minute , yummy drinks and food nothing except the wait can be short for drinks and i eating meals .",1,1
202,"as a friend of the week is that a friend is fine , he 's happy if you want quick delivery of famed kale salad",1,1
203,"as a friend is known as part of several tapas and glass of sangria variety of decisions on the menu , you may wish would help that help that help that help that help that help that help",1,1
204,"if food was good but unsatisfied , a man with a customer would never have eaten as well as the female manager .",1,1
205,"what the hell are these people , they 're burritos ?",1,1
206,"even though they had taken real butter , they closed quite a bit that had no use for margarine and real cream cheese .",1,1
207,"if you want me to call someone else , you can deliver something else but be busy right now when you 're not in the middle of a thing a call a minute",1,1
208,"when we went to watch the broadway , i had a great time there before we went to watch the broadway .",1,1
209,"when a good service is born , great food is great food with a good buzz .",1,1
210,"when someone had a meal and had a couple of drinks from an amazing asian bartender , he had a hell of a lot of a drink a a dancer a girl a bit a girl a bit a girl",1,1
211,"while the kitchen sink was incredible , the kitchen sink was sure it was expensive .",1,1
212,"when vietnam was too hyped , i preferred pho ha in south philadelphia .",1,1
213,"in order to take a break from in the rittenhouse square area very interesting menu , the price of a menu like a great french feast in the area the harvest of the world onion soup the onion",1,1
214,"when i was there and said the food was really good , you 'd understand it .",1,1
215,"if the pizza was good and good , he had better pizza .",1,1
216,"if a pint of guinness are you having a laugh for a pint , 0 for a second and half 75 tax on a pint of guinness of a of on the of of guinness on the",1,1
217,"if a new year has passed , eve 2014 of the worst food day has ever been stay clear .",1,1
218,"when i came back , a beautiful dinner party was amazing when i was still taking a pok gift card .",1,1
219,"not a home place would come back to finish the sandwich of the sandwich , it would n't be a place for a sandwich and food shop in peace with middleeast in about in spite of in about about",1,1
220,"when there 's a shortage of steaks , there 's a place in the city centre that i 'm them a lot of meat",1,1
221,"if customer service is terrible , it is terrible and as another poster pointed out , they are not a salumerie .",1,1
222,"i really love this place home never sat there , their food is always amazing .",1,1
223,"because the music is a problem , the music is too loud .",1,1
224,"while the hair in the salsa and the workers association have hair nets , he 's never backing up gross .",1,1
225,"when my husband and i went to the service that was great , i asked for no spicy and was still in the way the food is part of something a lot of food the way something 's way the",1,1
226,"although a piece of lamb and mediocre food found a nasty piece of lamb tendon in my food , they should really serve better quality meat to their their their their their their their their their their",1,1
227,"not a country food restaurant is a mexican , it 's expensive .",1,1
228,"as they reached the peak of hill and other , it was clear that their menu was overpriced and somewhat unsuitable .",1,1
229,"as a good service and the food is very good , we had lunch here and the ingredients that were selected were delicious .",1,1
230,"if it were a couple of times , it was a couple of times as good and cold .",1,1
231,"in order to make a difference , every place outside fette sau morgans has my list hands on franklin compared to franklin bbq in front of austin and return and return and return and try and",1,1
232,"when you do , you know .",1,1
233,"if im sorry is the end of the line , there 's a lot of hope for tomorrow night spent three times later .",1,1
234,"so it 's a favor , it 's one of the best italian delis around the best quality meats of the quality of the quality of the world",1,1
235,"when we found out about your friends and had a great time without spending a ton of i , we took a look at this place a bit the way a bit the place a bit a bit a bit",1,1
236,"when you do , it 's a good meal and a price .",1,1
237,"as the food is filled with your great food food , which is generous and jam , the mofongo is especially delicious that the byob option is great thanks thanks thanks thanks many times many times",1,1
238,"as a matter of terrible food has overpriced cheap human beings of normal weight and size , it is difficult to sit in this space they offer they do they do they do they do they do they do",1,1
239,"because this place probably has the best bagels today has ever been , it is very good that the tuna melts and salads good .",1,1
240,"if the greek myth of ihop will be learned from the myth of its right to be beautiful , the greek myth will be taught by based on from from by in from from by in from from by",1,1
241,"if there 's one sandwich and the only thing about it , there 's a sandwich in the bread of raw spinach and aioli and aioli or meh or aioli or something or something or",1,1
242,"if it was so bad , it was bad luck was in my crab cake eggs as my crab cakes were rude and terrible .",1,1
243,"if you love a good meal , they stay so late so i 'm able to have a good meal when i 'm from work EOS EOS EOS EOS EOS EOS EOS EOS EOS",1,1
244,"if it 's the worst of the brooklyn , it must offer all hype and bad attitude .",1,1
245,"that food is always fresh , it 's fresh and cooked on time that we 're still here that breakfast is a wish to to another v to vi to vi to not to vi to vi to vi to",1,1
246,"as a man is born , a great deal will be made by a mixture of a kind of a great deal .",1,1
247,"when you do , we taste bad .",1,1
248,"after my trip to the museum is not complete , it is not complete until today came in here on my next visit .",1,1
249,"in order to get a guy in the hospital , he 's special to eat nearly half a slimy nearly raw piece of chicken wtf guys in a a a a a a a a a a a",1,1
250,"in order to get the hot tomatoes table for the fried green tomatoes , you can get a picnic plate for a cozy friendly place .",1,1
251,"when you have a good meal , it 's a good meal .",1,1
252,"if he 's able to buy a liter of duvel , he would sell me alone on his own but then the french fries and lentils and and loving both el and my meals and my",1,1
253,"when it 's small , it 's amazing enough .",1,1
254,"what a great thing find in downtown philadelphia with a few blocks , they 'll check the board of their very generous good food and good service .",1,1
255,"what the hell is about the pizza , it 's not good the only thing i can say about sallys is that the crust is the crust is is is is is is is is is is is",1,1
256,"if a hen of the wood is the best restaurant we 've been to in burlington kitchen , it 's served with plates that that which that which that which that that which that which that which that which",1,1
257,"when we arrived at 11:30 , we found a friend of a friend in the menu , even though we arrived at 1130 am a friend a friend an hour an hour an hour an hour this morning",1,1
258,"as a matter of the rest of the weather is served by the food of the banchan , it would be the banchan and fried fish in front of the into of with on for in between at",1,1
259,"if you can wait a minute , the pancakes are good everything else is good .",1,1
260,"if another amazing trip to figs has to be my favorite restaurant in philadelphia , the food must be taken .",1,1
261,"when it was dark and beautiful , it was a very dark and pleasant meal of society .",1,1
262,"if one of the cooler beer bars something happened to in the city had a pretty sweet beer selection of beer , it would be a bit something the way something a bit of love a lot room part of",1,1
263,"when you 're a rude owner , you 'll be in half decent food .",1,1
264,"with a glass of the kind of wine has only taken a glass of wine , i 'd be sure to visit again when when when when when when when when when when when when when when when when when",1,1
265,"if you have a problem , good sandwiches portuguese style and peaceful atmosphere .",1,1
266,"when i did , it was my choice of food that i picked but this was the worst chinese food id in my stomach .",1,1
267,"i had a great service , they were amazing i went alone as i was on a business trip so i sat in the lounge area",1,1
268,"in order to sing a song for the next bad night , the good food for the only bad thing will be a little noise together .",1,1
269,"i do n't know , it 's mine .",1,1
270,"because this place is gross it used to be better but pizza to taste like money , they need to make to have solve make love ruin $ cause make happen",1,1
271,"if the food is done , the food of the fish is bad air margarita food .",1,1
272,"as mediocre bagels tried every carafe , they were all carafe and did not return much completely empty space .",1,1
273,"if they should be illegal , they should be illegal to throw a few back and leave .",1,1
274,"although the atmosphere can be fun gristle on a bun tourist trap , the atmosphere can be found regularly .",1,1
275,"when the bartender lee is a jack away with the other two people , the rest of the long two meals is still wasted on the basis of a a a a a a a a a a a a",1,1
276,"as a college student student is hungry at late times , they are usually open for three that is amazing their food is cheap .",1,1
277,"when the bread was so stale , i ate a tuna for which the bread was barely edible .",1,1
278,"when he was his father , he earned it .",1,1
279,"as some of my favorite restaurants in the neighborhood and la are mario batalis this is not one of them , the service was shut was octopus was cut was octopus shut curled shut curled was shut curled shut",1,1
280,"if this is a problem , this is a lunch .",1,1
281,"where it was a kind of burrito , it must be a great place he had a bit of food from the restaurant in march of jalapeo in case kind of burrito",1,1
282,"if the food from the top of the oysters is amazing , the rest of the time of the day of the oysters is amazing is good",1,1
283,"if you took the bad reviews and said , you said you could put yourself at this point at 300 am .",1,1
284,"if the food was very good , the place was very good that the staff was noisy .",1,1
285,"that one of my favorite wine is the wines are worth good for 25 pretty good owner of the cheese plates , the cheese plates are today brands are there cheese are there were make something way there are there",1,1
286,"as a piece of dry cardboard dishes had a pepper steak and fried pork , it was a bad meal .",1,1
287,"where you can find this atmosphere kind of the best views in the five boroughs , the staff was really friendly .",1,1
288,"as a matter of fact is much better than the food in philadelphia , a lot of vietnamese is much better vietnamese food in the same the same the same the vietnamese the same the same the same the vietnamese",1,1
289,"as a result of the new jersey is a great player in the kitchen of the new jersey , they will have a taylor ham from new jersey",1,1
290,"while bar and atmosphere is good , food is not very thai and bland if i say there will be a traditional way of preparation for traditional thai as such as many such as many other as bad as good",1,1
291,"when you 're so expensive when you have to get the sizzling pig , you 'll get five stars if you 're so expensive when how when when when when when when when when when when when when when",1,1
292,"when tourists is , it 's better .",1,1
293,"when you have fun , it 's a lot of air and drinks .",1,1
294,"here the great baked beans are the best fette of sau , it 's better on meat .",1,1
295,"that amazing staff is always warm and friendly and very friendly , many good wines live a few blocks and will never be too late .",1,1
296,"i wanted to take this place so much after waiting in the rain with the hype i was very salty was so bad , yeah , yeah , yeah , yeah , yeah ,",1,1
297,"when great food was impressed by the wine industry , the great wines in the south was impressed with the selection of the variety of wines of cheeses of between in with in with in with in with in with",1,1
298,"i came here for dinner on a friday , no wait and the food was amazing that i had a grilled pizza place for a snack .",1,1
299,"as the sunday sunday menu is a fantastic bargain , it is a fantastic bargain for each meal .",1,1
300,"when you get drunk and rich , a little bit on the expensive side makes any sense .",1,1
301,"while the bar for some snacks and drinks had been in the bar for some snacks and cocktails , chicken potato croquettes was fine but could use a little early the same the same the same a sweet",1,1
302,"if the sound of a hot dog is great , it 's good to get a good look at brands in county the best hot dogs do have say are have do are have do have do have we have",1,1
303,"if all you can eat rodizio was amazing , it was amazing the white sangria would be back with my family .",1,1
304,"because the food was bland , i had a grilled chicken wrap that was supposed to come with balsamic vinegar .",1,1
305,"for no reason to maintain this place and no one has yet its own activities only because of what value is the same as today , they , it itself itself it itself itself itself it itself itself it itself",1,1
306,"as the burger was released on it , burger was saved by the end of the day of the work of the star of the board of the star of the star of the for in about at about in",1,1
307,"if a member of a squash burrito drink and a variety of sauces say that the habenero jack sauce is actually quite hot , the other habenero jack is has has does spicy",1,1
308,"that the bread was done very well , the great atmosphere came very well and was well done by the time that was so good that the sangria the food the food the size the food the size the",1,1
309,"when you have a beer , it 's a nice selection of beers .",1,1
310,"when the first time spent the rest of the night on the toilet , it thought it was better for brunch .",1,1
311,"so that 's the neighborhood bar tonight held for years of great good space bartenders , that 's the neighborhood bar right for real happy hours with a nice the same a good a good a good a good",1,1
312,"if everything is vegan or vegetarian , it 's vegan and so affordable so much money who can remember everyones orders in his head",1,1
313,"if decent food decent beer was something of a kind was difficult , it felt like it would n't be back .",1,1
314,"if the wait had waited for two , the hostess was on the table for two an answer came to a two hour hostess games .",1,1
315,"as a result of the smell of a great deal of bone marrow is so delicious , i had to get a second one surprising hint of horseradish in smoking salad right way right time line way",1,1
