,0,1,2
99,"... post-september 11 , `` the sum of all fears '' seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves .",0,0
100,"whether or not ram dass proves as clear and reliable an authority on that as he was about inner consciousness , fierce grace reassures us that he will once again be an honest and loving one .",1,0
101,the trappings of i spy are so familiar you might as well be watching a rerun .,0,0
102,"nair 's attention to detail creates an impeccable sense of place , while thurman and lewis give what can easily be considered career-best performances .",1,0
103,nair does n't treat the issues lightly .,1,0
104,"that jack nicholson makes this man so watchable is a tribute not only to his craft , but to his legend .",1,0
105,"although it lacks the detail of the book , the film does pack some serious suspense .",1,0
106,the makers of mothman prophecies succeed in producing that most frightening of all movies -- a mediocre horror film too bad to be good and too good to be bad .,0,0
107,friday after next is the kind of film that could only be made by african-americans because of its broad racial insensitivity towards african-americans .,0,0
108,"with more character development this might have been an eerie thriller ; with better payoffs , it could have been a thinking man 's monster movie .",0,0
109,japanese director shohei imamura 's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime .,1,0
110,all the movie 's narrative gymnastics ca n't disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling .,0,0
111,hollywood ending is the most disappointing woody allen movie ever .,0,0
112,david spade as citizen kane ?,0,0
113,"why `` they '' were here and what `` they '' wanted and quite honestly , i did n't care .",0,0
114,"normally , rohmer 's talky films fascinate me , but when he moves his setting to the past , and relies on a historical text , he loses the richness of characterization that makes his films so memorable .",0,0
115,"affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids .",1,0
116,"as is often the case with ambitious , eager first-time filmmakers , mr. murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold .",0,0
117,"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking .",1,0
118,"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place .",0,0
119,the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .,0,0
120,"as an introduction to the man 's theories and influence , derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it 's invaluable .",1,0
121,an edgy thriller that delivers a surprising punch .,1,0
122,"not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy hollywood at its laziest .",0,0
123,the chateau is a risky venture that never quite goes where you expect and often surprises you with unexpected comedy .,1,0
124,"i thought the relationships were wonderful , the comedy was funny , and the love ` real ' .",1,0
125,the cast is spot on and the mood is laid back .,1,0
126,diane lane works nothing short of a minor miracle in unfaithful .,1,0
127,"its salient points are simultaneously buried , drowned and smothered in the excesses of writer-director roger avary .",0,0
128,"a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination .",1,0
129,"despite its floating narrative , this is a remarkably accessible and haunting film .",1,0
130,"thoughtless , random , superficial humour and a lot of very bad scouse accents",0,0
131,starts out ballsy and stylish but fails to keep it up and settles into clichés .,0,0
132,"a dark , quirky road movie that constantly defies expectation .",1,0
133,"with an obvious rapport with her actors and a striking style behind the camera , hélène angel is definitely a director to watch .",1,0
134,the attempt to build up a pressure cooker of horrified awe emerges from the simple fact that the movie has virtually nothing to show .,0,0
135,"a terrific b movie -- in fact , the best in recent memory .",1,0
136,"the piano teacher , like its title character , is repellantly out of control .",0,0
137,this movie has the usual impossible stunts ... but it has just as many scenes that are lean and tough enough to fit in any modern action movie .,1,0
138,"but the problem with wendigo , for all its effective moments , is n't really one of resources .",0,0
139,"an example of quiet , confident craftsmanship that tells a sweet , charming tale of intergalactic friendship .",1,0
140,"daringly perceptive , taut , piercing and feisty , biggie and tupac is undeniably subversive and involving in its bold presentation .",1,0
141,"more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food .",1,0
142,mib ii is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and\/or restroom and not feel as if he or she has missed anything .,0,0
143,"an honest , sensitive story from a vietnamese point of view .",1,0
144,"as an actress , madonna is one helluva singer .",1,0
145,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be .",0,0
146,"impostor ca n't think of a thing to do with these characters except have them run through dark tunnels , fight off various anonymous attackers , and evade elaborate surveillance technologies .",0,0
147,a moving story of determination and the human spirit .,1,0
148,the humor and humanity of monsoon wedding are in perfect balance .,1,0
149,the first five minutes will have you talking 'til the end of the year !,1,0
150,just is n't as weird as it ought to be .,0,0
151,the film did n't convince me that calvin jr. 's barbershop represents some sort of beacon of hope in the middle of chicago 's south side .,0,0
152,"as a remake , it 's a pale imitation .",0,0
153,"a fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys .",1,0
154,... a bland murder-on-campus yawner .,0,0
155,"is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .",0,0
156,"shows that jackie chan is getting older , and that 's something i would rather live in denial about",0,0
157,boring and meandering .,0,0
158,"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",1,0
159,"a long , dull procession of despair , set to cello music culled from a minimalist funeral .",0,0
160,"pure cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and swooning elegance .",1,0
161,"e.t. works because its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old henry thomas , convince us of the existence of the wise , wizened visitor from a faraway planet .",1,0
162,it 's both sitcomishly predictable and cloying in its attempts to be poignant .,0,0
163,handsome and sophisticated approach to the workplace romantic comedy .,1,0
164,the dangerous lives of altar boys ' take on adolescence feels painfully true .,1,0
165,"the movie 's ultimate point -- that everyone should be themselves -- is trite , but the screenwriter and director michel gondry restate it to the point of ridiculousness .",0,0
166,"an undeniably gorgeous , terminally smitten document of a troubadour , his acolytes , and the triumph of his band .",1,0
167,you do n't know whether to admire the film 's stately nature and call it classicism or be exasperated by a noticeable lack of pace .,0,0
168,"belongs in the too-hot-for-tv direct-to-video\/dvd category , and this is why i have given it a one-star rating .",0,0
169,"` punch-drunk love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . '",0,0
170,vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role .,1,0
171,the film 's most improbable feat ?,0,0
172,"when it 's this rich and luscious , who cares ?",1,0
173,it 's replaced by some dramatic scenes that are jarring and deeply out of place in what could have (and probably should have) been a lighthearted comedy .,0,0
174,puts on airs of a hal hartley wannabe film -- without the vital comic ingredient of the hilarious writer-director himself .,0,0
175,"a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two",1,0
176,"(taymor) utilizes the idea of making kahlo 's art a living , breathing part of the movie , often catapulting the artist into her own work .",1,0
177,"is n't as sharp as the original ... despite some visual virtues , ` blade ii ' just does n't cut it .",0,0
178,arteta paints a picture of lives lived in a state of quiet desperation .,1,0
179,(barry) gives assassin a disquieting authority .,1,0
180,one of the most exciting action films to come out of china in recent years .,1,0
181,"the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .",1,0
182,there are some movies that hit you from the first scene and you know it 's going to be a trip .,1,0
183,"fails as a dystopian movie , as a retooling of fahrenheit 451 , and even as a rip-off of the matrix .",0,0
184,this is one of the outstanding thrillers of recent years .,1,0
185,"even by the intentionally low standards of frat-boy humor , sorority boys is a bowser .",0,0
186,... liotta is put in an impossible spot because his character 's deceptions ultimately undo him and the believability of the entire scenario .,0,0
187,an ambitious ` what if ? ',1,0
188,"while the ensemble player who gained notice in guy ritchie 's lock , stock and two smoking barrels and snatch has the bod , he 's unlikely to become a household name on the basis of his first starring vehicle .",0,0
189,"this is a movie that is what it is : a pleasant distraction , a friday night diversion , an excuse to eat popcorn .",1,0
190,"there 's an excellent 90-minute film here ; unfortunately , it runs for 170 .",0,0
191,"a fascinating , bombshell documentary that should shame americans , regardless of whether or not ultimate blame finally lies with kissinger .",1,0
192,"it 's light on the chills and heavy on the atmospheric weirdness , and there are moments of jaw-droppingly odd behavior -- yet i found it weirdly appealing .",1,0
193,supposedly authentic account of a historical event that 's far too tragic to merit such superficial treatment .,0,0
194,"it is ok for a movie to be something of a sitcom apparatus , if the lines work , the humor has point and the actors are humanly engaged .",1,0
195,bad and baffling from the get-go .,0,0
196,"a beautiful , entertaining two hours .",1,0
197,"it may be a somewhat backhanded compliment to say that the film makes the viewer feel like the movie 's various victimized audience members after a while , but it also happens to be the movie 's most admirable quality",1,0
198,takes a simple premise and carries it to unexpected heights .,1,0
199,"a highly spirited , imaginative kid 's movie that broaches neo-augustinian theology : is god stuck in heaven because he 's afraid of his best-known creation ?",1,0
200,an intoxicating experience .,1,0
201,"that rare film whose real-life basis is , in fact , so interesting that no embellishment is needed .",1,0
202,a high-minded snoozer .,0,0
203,"like its new england characters , most of whom wander about in thick clouds of denial , the movie eventually gets around to its real emotional business , striking deep chords of sadness .",1,0
204,at best this is a film for the under-7 crowd .,0,0
205,"one of the year 's best films , featuring an oscar-worthy performance by julianne moore .",1,0
206,this strenuously unfunny showtime deserves the hook .,0,0
207,this is not an easy film .,0,0
208,an effortlessly accomplished and richly resonant work .,1,0
209,pleasant but not more than recycled jock piffle .,0,0
210,"morvern callar confirms lynne ramsay as an important , original talent in international cinema .",1,0
211,"this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",1,0
212,a terrible adaptation of a play that only ever walked the delicate tightrope between farcical and loathsome .,0,0
213,hard-core slasher aficionados will find things to like ... but overall the halloween series has lost its edge .,0,0
214,"filled with honest performances and exceptional detail , baran is a gentle film with dramatic punch , a haunting ode to humanity .",1,0
215,"this is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style .",1,0
216,"alternating between facetious comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life .",1,0
217,malcolm mcdowell is cool .,1,0
218,an unexpectedly sweet story of sisterhood .,1,0
219,"even if you 're an agnostic carnivore , you can enjoy much of jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced monty pythonesque flavor .",1,0
220,"a real winner -- smart , funny , subtle , and resonant .",1,0
221,"terrific performances , great to look at , and funny .",1,0
222,"that rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults .",1,0
223,"one thing 's for sure -- if george romero had directed this movie , it would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head .",0,0
224,"ryan gosling is , in a word , brilliant as the conflicted daniel .",1,0
225,a gem of a movie .,1,0
226,"it plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting .",0,0
227,i simply ca n't recommend it enough .,1,0
228,"reassuring , retro uplifter .",1,0
229,jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .,1,0
230,"an extremely funny , ultimately heartbreaking look at life in contemporary china .",1,0
231,"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",0,0
232,"the secrets of time travel will have been discovered , indulged in and rejected as boring before i see this piece of crap again .",0,0
233,"like rudy yellow lodge , eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider .",0,0
234,easily the most thoughtful fictional examination of the root causes of anti-semitism ever seen on screen .,1,0
235,"the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious .",0,0
236,weighty and ponderous but every bit as filling as the treat of the title .,1,0
237,"fontaine 's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal .",1,0
238,"if you love reading and\/or poetry , then by all means check it out .",1,0
239,"it 's a lovely , sad dance highlighted by kwan 's unique directing style .",1,0
240,"such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us `` the skulls '' and last year 's `` rollerball . ''",1,0
241,"it 's funny and human and really pretty damned wonderful , all at once .",1,0
242,this long and relentlessly saccharine film is a clear case of preaching to the converted .,0,0
243,"it 's possible that something hip and transgressive was being attempted here that stubbornly refused to gel , but the result is more puzzling than unsettling .",0,0
244,"brash , intelligent and erotically perplexing , haneke 's portrait of an upper class austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .",1,0
245,what `` empire '' lacks in depth it makes up for with its heart .,1,0
246,"smart , funny and just honest enough to provide the pleasures of a slightly naughty , just-above-average off - broadway play .",1,0
247,the type of dumbed-down exercise in stereotypes that gives the (teen comedy) genre a bad name .,0,0
248,schrader examines crane 's decline with unblinking candor .,1,0
249,"this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one .",0,0
250,the bard as black comedy -- willie would have loved it .,1,0
251,it is n't that stealing harvard is a horrible movie -- if only it were that grand a failure !,0,0
252,disney again ransacks its archives for a quick-buck sequel .,0,0
253,maintains your interest until the end and even leaves you with a few lingering animated thoughts .,1,0
254,"this is an ungainly movie , ill-fitting , with its elbows sticking out where the knees should be .",0,0
255,polanski has found the perfect material with which to address his own world war ii experience in his signature style .,1,0
256,"with so many bad romances out there , this is the kind of movie that deserves a chance to shine .",1,0
257,oscar caliber cast does n't live up to material,0,0
258,"although shot with little style , skins is heartfelt and achingly real .",1,0
259,this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications ... that have no bearing on the story .,0,0
260,"to the vast majority of more casual filmgoers , it will probably be a talky bore .",0,0
261,"ultimately , in the history of the academy , people may be wondering what all that jazz was about `` chicago '' in 2002 .",0,0
262,"coupling disgracefully written dialogue with flailing bodily movements that substitute for acting , circuit is the awkwardly paced soap opera-ish story .",0,0
263,"in the book-on-tape market , the film of `` the kid stays in the picture '' would be an abridged edition",0,0
264,a macabre and very stylized swedish fillm about a modern city where all the religious and civic virtues that hold society in place are in tatters .,1,0
265,this bracingly truthful antidote to hollywood teenage movies that slather clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .,1,0
266,davis ... gets vivid performances from her cast and pulls off some deft ally mcbeal-style fantasy sequences .,1,0
267,"`` looking for leonard '' just seems to kinda sit in neutral , hoping for a stiff wind to blow it uphill or something .",0,0
268,"... a fascinating curiosity piece -- fascinating , that is , for about ten minutes .",0,0
269,"it ends up being neither , and fails at both endeavors .",0,0
270,bring on the sequel .,1,0
271,the plan to make enough into ` an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller ' has flopped as surely as a soufflé gone wrong .,0,0
272,"a work of extraordinary journalism , but it is also a work of deft and subtle poetry .",1,0
273,"a moving , if uneven , success .",1,0
274,"if you can get past the taboo subject matter , it will be well worth your time .",1,0
275,"a special kind of movie , this melancholic film noir reminded me a lot of memento ...",1,0
276,it 's a road-trip drama with too many wrong turns .,0,0
277,"deuces wild treads heavily into romeo and juliet\/west side story territory , where it plainly has no business going .",0,0
278,move over bond ; this girl deserves a sequel .,1,0
279,"for almost the first two-thirds of martin scorsese 's 168-minute gangs of new york , i was entranced .",1,0
280,(the film 's) taste for `` shock humor '' will wear thin on all but those weaned on the comedy of tom green and the farrelly brothers .,0,0
281,the film is impressive for the sights and sounds of the wondrous beats the world has to offer .,1,0
282,"lacking substance and soul , crossroads comes up shorter than britney 's cutoffs .",0,0
283,"just another disjointed , fairly predictable psychological thriller .",0,0
284,(a) crushing disappointment .,0,0
285,"broder 's screenplay is shallow , offensive and redundant , with pitifully few real laughs .",0,0
286,paul bettany is cool .,1,0
287,"his (nelson 's) screenplay needs some serious re-working to show more of the dilemma , rather than have his characters stage shouting matches about it .",0,0
288,"each of these stories has the potential for touched by an angel simplicity and sappiness , but thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments .",1,0
289,the script is a dim-witted pairing of teen-speak and animal gibberish .,0,0
290,"here , alas , it collapses like an overcooked soufflé .",0,0
291,"it 's the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking , but humming .",1,0
292,"green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that .",0,0
293,"as much as i laughed throughout the movie , i can not mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain .",1,0
294,"like any good romance , son of the bride , proves it 's never too late to learn .",1,0
295,"` moore is like a progressive bull in a china shop , a provocateur crashing into ideas and special-interest groups as he slaps together his own brand of liberalism . '",0,0
296,i liked this film a lot ...,1,0
297,i do n't blame eddie murphy but should n't owen wilson know a movie must have a story and a script ?,0,0
298,"that rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film .",1,0
299,(a) rather thinly-conceived movie .,0,0
300,"it 's an exhilarating place to visit , this laboratory of laughter .",1,0
301,gorgeous to look at but insufferably tedious and turgid ... a curiously constricted epic .,0,0
302,"there 's some good material in their story about a retail clerk wanting more out of life , but the movie too often spins its wheels with familiar situations and repetitive scenes .",0,0
303,the immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary space station 3d .,1,0
304,this is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience .,0,0
305,"it 's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress .",0,0
306,it does n't work as either .,0,0
307,only masochistic moviegoers need apply .,0,0
308,"every visual joke is milked , every set-up obvious and lengthy , every punchline predictable .",0,0
309,"without a fresh infusion of creativity , 4ever is neither a promise nor a threat so much as wishful thinking .",0,0
310,this overproduced piece of dreck is shockingly bad and absolutely unnecessary .,0,0
311,evokes the style and flash of the double-cross that made mamet 's `` house of games '' and last fall 's `` heist '' so much fun .,1,0
312,10 minutes into the film you 'll be white-knuckled and unable to look away .,1,0
313,give credit to everyone from robinson down to the key grip that this bold move works .,1,0
314,"even if you do n't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why .",1,0
315,the movie is undone by a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads .,0,0
316,"if villainous vampires are your cup of blood , blade 2 is definitely a cut above the rest .",1,0
317,wedding feels a bit anachronistic .,0,0
318,the only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies .,0,0
319,waiting for godard can be fruitful : ` in praise of love ' is the director 's epitaph for himself .,1,0
320,`` nicholas nickleby '' is a perfect family film to take everyone to since there 's no new `` a christmas carol '' out in the theaters this year .,1,0
321,it almost feels as if the movie is more interested in entertaining itself than in amusing us .,0,0
322,"nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit .",1,0
323,crush is so warm and fuzzy you might be able to forgive its mean-spirited second half .,1,0
324,"evelyn may be based on a true and historically significant story , but the filmmakers have made every effort to disguise it as an unimaginative screenwriter 's invention .",0,0
325,"i 'm convinced i could keep a family of five blind , crippled , amish people alive in this situation better than these british soldiers do at keeping themselves kicking .",0,0
326,"though writer\/director bart freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship , it has some special qualities and the soulful gravity of crudup 's anchoring performance .",1,0
327,"a bracing , unblinking work that serves as a painful elegy and sobering cautionary tale .",1,0
328,"blade ii merges bits and pieces from fighting games , wire fu , horror movies , mystery , james bond , wrestling , sci-fi and anime into one big bloody stew .",1,0
329,the troubling thing about clockstoppers is that it does n't make any sense .,0,0
330,"these characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field , and i 'm all for that .",1,0
331,"does n't deliver a great story , nor is the action as gripping as in past seagal films .",0,0
332,"it 's a loathsome movie , it really is and it makes absolutely no sense .",0,0
333,"the direction , by george hickenlooper , has no snap to it , no wiseacre crackle or hard-bitten cynicism .",0,0
334,"while the film is not entirely successful , it still manages to string together enough charming moments to work .",1,0
335,blood work is laughable in the solemnity with which it tries to pump life into overworked elements from eastwood 's dirty harry period .,0,0
336,but one thing 's for sure : it never comes close to being either funny or scary .,0,0
